Month,State,District,Update_Type,Gender,Date,Count
2023-03,Kerala,Thiruvananthapuram,DOB,Male,2023-03-07,1
2023-03,Kerala,Thiruvananthapuram,Mobile,Female,2023-03-252023-03-302023-03-12,3
2023-03,Kerala,Thiruvananthapuram,Mobile,Male,2023-03-05,1
2023-03,Kerala,Thiruvananthapuram,Name,Male,2023-03-05,1
2023-03,Kerala,Thrissur,Address,Male,2023-03-27,1
2023-03,Kerala,Thrissur,Biometric,Female,2023-03-23,1
2023-03,Kerala,Thrissur,Mobile,Female,2023-03-04,1
2023-03,Kerala,Thrissur,Mobile,Male,2023-03-012023-03-162023-03-082023-03-182023-03-29,5
2023-03,Maharashtra,Mumbai,Address,Female,2023-03-08,1
2023-03,Maharashtra,Mumbai,Address,Male,2023-03-102023-03-302023-03-28,3
2023-03,Maharashtra,Mumbai,Biometric,Female,2023-03-16,1
2023-03,Maharashtra,Mumbai,Mobile,Female,2023-03-02,1
2023-03,Maharashtra,Mumbai,Mobile,Male,2023-03-21,1
2023-03,Maharashtra,Nagpur,Address,Male,2023-03-02,1
2023-03,Maharashtra,Nagpur,Biometric,Female,2023-03-12,1
2023-03,Maharashtra,Nagpur,DOB,Female,2023-03-20,1
2023-03,Maharashtra,Nagpur,Mobile,Female,2023-03-282023-03-03,2
2023-03,Maharashtra,Nagpur,Mobile,Male,2023-03-052023-03-182023-03-29,3
2023-03,Maharashtra,Nashik,Address,Female,2023-03-30,1
2023-03,Maharashtra,Nashik,Address,Male,2023-03-132023-03-162023-03-28,3
2023-03,Maharashtra,Nashik,Biometric,Female,2023-03-16,1
2023-03,Maharashtra,Nashik,Biometric,Male,2023-03-022023-03-13,2
2023-03,Maharashtra,Nashik,Mobile,Female,2023-03-022023-03-212023-03-052023-03-05,4
2023-03,Maharashtra,Nashik,Mobile,Male,2023-03-282023-03-072023-03-142023-03-072023-03-272023-03-062023-03-232023-03-27,8
2023-03,Maharashtra,Pune,Address,Female,2023-03-042023-03-122023-03-05,3
2023-03,Maharashtra,Pune,Biometric,Female,2023-03-24,1
2023-03,Maharashtra,Pune,Biometric,Male,2023-03-082023-03-122023-03-162023-03-172023-03-04,5
2023-03,Maharashtra,Pune,DOB,Male,2023-03-27,1
2023-03,Maharashtra,Pune,Mobile,Female,2023-03-15,1
2023-03,Maharashtra,Pune,Mobile,Male,2023-03-182023-03-052023-03-112023-03-272023-03-19,5
2023-03,Maharashtra,Thane,Address,Female,2023-03-282023-03-09,2
2023-03,Maharashtra,Thane,Address,Male,2023-03-16,1
2023-03,Maharashtra,Thane,Biometric,Male,2023-03-01,1
2023-03,Maharashtra,Thane,DOB,Male,2023-03-252023-03-23,2
2023-03,Maharashtra,Thane,Mobile,Female,2023-03-192023-03-302023-03-252023-03-052023-03-08,5
2023-03,Maharashtra,Thane,Mobile,Male,2023-03-222023-03-27,2
2023-03,Maharashtra,Thane,Name,Male,2023-03-012023-03-29,2
2023-03,Uttar Pradesh,Gautam Buddha Nagar,Address,Female,2023-03-14,1
2023-03,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Female,2023-03-252023-03-01,2
2023-03,Uttar Pradesh,Gautam Buddha Nagar,DOB,Female,2023-03-22,1
2023-03,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Male,2023-03-202023-03-03,2
2023-03,Uttar Pradesh,Gautam Buddha Nagar,Name,Female,2023-03-29,1
2023-03,Uttar Pradesh,Kanpur,Address,Female,2023-03-03,1
2023-03,Uttar Pradesh,Kanpur,Address,Male,2023-03-202023-03-252023-03-242023-03-02,4
2023-03,Uttar Pradesh,Kanpur,Biometric,Female,2023-03-052023-03-08,2
2023-03,Uttar Pradesh,Kanpur,Mobile,Female,2023-03-312023-03-07,2
2023-03,Uttar Pradesh,Kanpur,Mobile,Male,2023-03-13,1
2023-03,Uttar Pradesh,Lucknow,Address,Female,2023-03-302023-03-29,2
2023-03,Uttar Pradesh,Lucknow,Address,Male,2023-03-27,1
2023-03,Uttar Pradesh,Lucknow,Biometric,Female,2023-03-22,1
2023-03,Uttar Pradesh,Lucknow,Biometric,Male,2023-03-18,1
2023-03,Uttar Pradesh,Lucknow,Mobile,Female,2023-03-282023-03-28,2
2023-03,Uttar Pradesh,Lucknow,Mobile,Male,2023-03-302023-03-292023-03-03,3
2023-03,Uttar Pradesh,Prayagraj,Address,Female,2023-03-12,1
2023-03,Uttar Pradesh,Prayagraj,Address,Male,2023-03-09,1
2023-03,Uttar Pradesh,Prayagraj,Biometric,Female,2023-03-202023-03-14,2
2023-03,Uttar Pradesh,Prayagraj,Biometric,Male,2023-03-31,1
2023-03,Uttar Pradesh,Prayagraj,Mobile,Female,2023-03-25,1
2023-03,Uttar Pradesh,Prayagraj,Mobile,Male,2023-03-092023-03-12,2
2023-03,Uttar Pradesh,Varanasi,Address,Female,2023-03-112023-03-13,2
2023-03,Uttar Pradesh,Varanasi,Biometric,Female,2023-03-05,1
2023-03,Uttar Pradesh,Varanasi,Biometric,Male,2023-03-22,1
2023-03,Uttar Pradesh,Varanasi,Mobile,Female,2023-03-212023-03-102023-03-01,3
2023-03,Uttar Pradesh,Varanasi,Mobile,Male,2023-03-292023-03-23,2
2023-04,Bihar,Darbhanga,Address,Female,2023-04-07,1
2023-04,Bihar,Darbhanga,Address,Male,2023-04-172023-04-24,2
2023-04,Bihar,Darbhanga,Biometric,Male,2023-04-20,1
2023-04,Bihar,Darbhanga,Mobile,Female,2023-04-11,1
2023-04,Bihar,Darbhanga,Mobile,Male,2023-04-212023-04-012023-04-08,3
2023-04,Bihar,Darbhanga,Name,Male,2023-04-08,1
2023-04,Bihar,Gaya,Address,Female,2023-04-282023-04-042023-04-25,3
2023-04,Bihar,Gaya,Address,Male,2023-04-032023-04-30,2
2023-04,Bihar,Gaya,Biometric,Female,2023-04-18,1
2023-04,Bihar,Gaya,Biometric,Male,2023-04-27,1
2023-04,Bihar,Gaya,DOB,Female,2023-04-30,1
2023-04,Bihar,Gaya,Mobile,Female,2023-04-152023-04-012023-04-092023-04-12,4
2023-04,Bihar,Gaya,Mobile,Male,2023-04-022023-04-132023-04-08,3
2023-04,Bihar,Muzaffarpur,Biometric,Female,2023-04-092023-04-272023-04-162023-04-092023-04-282023-04-08,6
2023-04,Bihar,Muzaffarpur,DOB,Female,2023-04-10,1
2023-04,Bihar,Muzaffarpur,Mobile,Female,2023-04-11,1
2023-04,Bihar,Muzaffarpur,Mobile,Male,2023-04-192023-04-042023-04-202023-04-042023-04-152023-04-17,6
2023-04,Bihar,Patna,Address,Female,2023-04-022023-04-272023-04-29,3
2023-04,Bihar,Patna,Address,Male,2023-04-182023-04-21,2
2023-04,Bihar,Patna,Biometric,Female,2023-04-25,1
2023-04,Bihar,Patna,Biometric,Male,2023-04-142023-04-23,2
2023-04,Bihar,Patna,DOB,Female,2023-04-10,1
2023-04,Bihar,Patna,Mobile,Female,2023-04-232023-04-212023-04-13,3
2023-04,Bihar,Patna,Name,Male,2023-04-02,1
2023-04,Bihar,Purnia,Address,Female,2023-04-26,1
2023-04,Bihar,Purnia,Address,Male,2023-04-17,1
2023-04,Bihar,Purnia,Biometric,Female,2023-04-302023-04-25,2
2023-04,Bihar,Purnia,DOB,Female,2023-04-26,1
2023-04,Bihar,Purnia,Mobile,Female,2023-04-042023-04-162023-04-06,3
2023-04,Bihar,Purnia,Name,Male,2023-04-16,1
2023-04,Karnataka,Bangalore Urban,Address,Female,2023-04-12,1
2023-04,Karnataka,Bangalore Urban,Address,Male,2023-04-202023-04-252023-04-202023-04-04,4
2023-04,Karnataka,Bangalore Urban,Biometric,Male,2023-04-252023-04-062023-04-15,3
2023-04,Karnataka,Bangalore Urban,Mobile,Female,2023-04-02,1
2023-04,Karnataka,Bangalore Urban,Name,Female,2023-04-29,1
2023-04,Karnataka,Bangalore Urban,Name,Male,2023-04-01,1
2023-04,Karnataka,Belgaum,Address,Female,2023-04-192023-04-232023-04-122023-04-05,4
2023-04,Karnataka,Belgaum,Address,Male,2023-04-152023-04-282023-04-132023-04-16,4
2023-04,Karnataka,Belgaum,Biometric,Female,2023-04-15,1
2023-04,Karnataka,Belgaum,Biometric,Male,2023-04-08,1
2023-04,Karnataka,Belgaum,Mobile,Female,2023-04-012023-04-10,2
2023-04,Karnataka,Belgaum,Mobile,Male,2023-04-102023-04-11,2
2023-04,Karnataka,Belgaum,Name,Female,2023-04-15,1
2023-04,Karnataka,Dakshina Kannada,Address,Female,2023-04-29,1
2023-04,Karnataka,Dakshina Kannada,Address,Male,2023-04-11,1
2023-04,Karnataka,Dakshina Kannada,Biometric,Female,2023-04-062023-04-232023-04-132023-04-01,4
2023-04,Karnataka,Dakshina Kannada,Biometric,Male,2023-04-12,1
2023-04,Karnataka,Dakshina Kannada,DOB,Female,2023-04-222023-04-27,2
2023-04,Karnataka,Dakshina Kannada,Mobile,Female,2023-04-122023-04-012023-04-142023-04-24,4
2023-04,Karnataka,Dakshina Kannada,Mobile,Male,2023-04-032023-04-242023-04-112023-04-262023-04-152023-04-172023-04-252023-04-30,8
2023-04,Karnataka,Kalaburagi,Address,Female,2023-04-112023-04-202023-04-16,3
2023-04,Karnataka,Kalaburagi,Address,Male,2023-04-102023-04-01,2
2023-04,Karnataka,Kalaburagi,Biometric,Male,2023-04-092023-04-08,2
2023-04,Karnataka,Kalaburagi,Mobile,Male,2023-04-24,1
2023-04,Karnataka,Mysore,Address,Female,2023-04-30,1
2023-04,Karnataka,Mysore,Address,Male,2023-04-232023-04-172023-04-202023-04-262023-04-27,5
2023-04,Karnataka,Mysore,Biometric,Female,2023-04-06,1
2023-04,Karnataka,Mysore,Biometric,Male,2023-04-042023-04-13,2
2023-04,Karnataka,Mysore,DOB,Male,2023-04-23,1
2023-04,Karnataka,Mysore,Mobile,Male,2023-04-282023-04-04,2
2023-04,Kerala,Ernakulam,Address,Female,2023-04-302023-04-23,2
2023-04,Kerala,Ernakulam,Address,Male,2023-04-092023-04-212023-04-182023-04-06,4
2023-04,Kerala,Ernakulam,Biometric,Male,2023-04-19,1
2023-04,Kerala,Ernakulam,DOB,Male,2023-04-112023-04-18,2
2023-04,Kerala,Ernakulam,Mobile,Male,2023-04-082023-04-182023-04-06,3
2023-04,Kerala,Ernakulam,Name,Female,2023-04-15,1
2023-04,Kerala,Kozhikode,Address,Female,2023-04-28,1
2023-04,Kerala,Kozhikode,Address,Male,2023-04-292023-04-242023-04-29,3
2023-04,Kerala,Kozhikode,Biometric,Female,2023-04-23,1
2023-04,Kerala,Kozhikode,Biometric,Male,2023-04-21,1
2023-04,Kerala,Kozhikode,DOB,Male,2023-04-03,1
2023-04,Kerala,Kozhikode,Mobile,Male,2023-04-082023-04-022023-04-20,3
2023-04,Kerala,Kozhikode,Name,Male,2023-04-22,1
2023-04,Kerala,Malappuram,Address,Female,2023-04-21,1
2023-04,Kerala,Malappuram,Address,Male,2023-04-09,1
2023-04,Kerala,Malappuram,Biometric,Female,2023-04-042023-04-04,2
2023-04,Kerala,Malappuram,Biometric,Male,2023-04-22,1
2023-04,Kerala,Malappuram,Mobile,Female,2023-04-18,1
2023-04,Kerala,Malappuram,Mobile,Male,2023-04-232023-04-132023-04-252023-04-212023-04-162023-04-122023-04-122023-04-19,8
2023-04,Kerala,Thiruvananthapuram,Address,Female,2023-04-062023-04-142023-04-06,3
2023-04,Kerala,Thiruvananthapuram,Address,Male,2023-04-262023-04-28,2
2023-04,Kerala,Thiruvananthapuram,Biometric,Female,2023-04-06,1
2023-04,Kerala,Thiruvananthapuram,Mobile,Female,2023-04-212023-04-092023-04-07,3
2023-04,Kerala,Thiruvananthapuram,Mobile,Male,2023-04-062023-04-18,2
2023-04,Kerala,Thrissur,Address,Male,2023-04-23,1
2023-04,Kerala,Thrissur,Biometric,Female,2023-04-212023-04-11,2
2023-04,Kerala,Thrissur,Biometric,Male,2023-04-132023-04-062023-04-27,3
2023-04,Kerala,Thrissur,Mobile,Female,2023-04-042023-04-172023-04-14,3
2023-04,Kerala,Thrissur,Mobile,Male,2023-04-16,1
2023-04,Maharashtra,Mumbai,Address,Female,2023-04-042023-04-242023-04-23,3
2023-04,Maharashtra,Mumbai,Address,Male,2023-04-062023-04-08,2
2023-04,Maharashtra,Mumbai,Biometric,Female,2023-04-252023-04-08,2
2023-04,Maharashtra,Mumbai,Biometric,Male,2023-04-21,1
2023-04,Maharashtra,Mumbai,DOB,Female,2023-04-26,1
2023-04,Maharashtra,Mumbai,DOB,Male,2023-04-17,1
2023-04,Maharashtra,Mumbai,Mobile,Female,2023-04-292023-04-132023-04-18,3
2023-04,Maharashtra,Mumbai,Mobile,Male,2023-04-05,1
2023-04,Maharashtra,Nagpur,Address,Female,2023-04-08,1
2023-04,Maharashtra,Nagpur,Address,Male,2023-04-172023-04-30,2
2023-04,Maharashtra,Nagpur,Biometric,Female,2023-04-06,1
2023-04,Maharashtra,Nagpur,Biometric,Male,2023-04-30,1
2023-04,Maharashtra,Nagpur,Mobile,Female,2023-04-202023-04-242023-04-23,3
2023-04,Maharashtra,Nagpur,Mobile,Male,2023-04-18,1
2023-04,Maharashtra,Nagpur,Name,Male,2023-04-25,1
2023-04,Maharashtra,Nashik,Address,Female,2023-04-172023-04-172023-04-02,3
2023-04,Maharashtra,Nashik,Address,Male,2023-04-22,1
2023-04,Maharashtra,Nashik,Biometric,Female,2023-04-182023-04-30,2
2023-04,Maharashtra,Nashik,Biometric,Male,2023-04-06,1
2023-04,Maharashtra,Nashik,DOB,Female,2023-04-22,1
2023-04,Maharashtra,Nashik,Mobile,Female,2023-04-172023-04-242023-04-262023-04-22,4
2023-04,Maharashtra,Nashik,Mobile,Male,2023-04-062023-04-01,2
2023-04,Maharashtra,Nashik,Name,Male,2023-04-052023-04-27,2
2023-04,Maharashtra,Pune,Address,Female,2023-04-102023-04-06,2
2023-04,Maharashtra,Pune,Address,Male,2023-04-212023-04-14,2
2023-04,Maharashtra,Pune,Biometric,Female,2023-04-29,1
2023-04,Maharashtra,Pune,Biometric,Male,2023-04-12,1
2023-04,Maharashtra,Pune,DOB,Male,2023-04-27,1
2023-04,Maharashtra,Pune,Mobile,Female,2023-04-262023-04-19,2
2023-04,Maharashtra,Pune,Mobile,Male,2023-04-042023-04-21,2
2023-04,Maharashtra,Thane,Address,Female,2023-04-132023-04-20,2
2023-04,Maharashtra,Thane,Address,Male,2023-04-262023-04-122023-04-08,3
2023-04,Maharashtra,Thane,Mobile,Female,2023-04-162023-04-262023-04-07,3
2023-04,Maharashtra,Thane,Mobile,Male,2023-04-26,1
2023-04,Uttar Pradesh,Gautam Buddha Nagar,Address,Female,2023-04-222023-04-10,2
2023-04,Uttar Pradesh,Gautam Buddha Nagar,Address,Male,2023-04-05,1
2023-04,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Female,2023-04-222023-04-132023-04-132023-04-19,4
2023-04,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Male,2023-04-202023-04-092023-04-02,3
2023-04,Uttar Pradesh,Gautam Buddha Nagar,DOB,Male,2023-04-09,1
2023-04,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Female,2023-04-122023-04-242023-04-24,3
2023-04,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Male,2023-04-092023-04-012023-04-202023-04-142023-04-04,5
2023-04,Uttar Pradesh,Kanpur,Biometric,Female,2023-04-072023-04-112023-04-072023-04-08,4
2023-04,Uttar Pradesh,Kanpur,Mobile,Female,2023-04-282023-04-092023-04-042023-04-182023-04-09,5
2023-04,Uttar Pradesh,Kanpur,Mobile,Male,2023-04-022023-04-25,2
2023-04,Uttar Pradesh,Lucknow,Address,Female,2023-04-05,1
2023-04,Uttar Pradesh,Lucknow,Biometric,Female,2023-04-152023-04-04,2
2023-04,Uttar Pradesh,Lucknow,Mobile,Male,2023-04-29,1
2023-04,Uttar Pradesh,Prayagraj,Address,Male,2023-04-052023-04-27,2
2023-04,Uttar Pradesh,Prayagraj,Biometric,Female,2023-04-23,1
2023-04,Uttar Pradesh,Prayagraj,Biometric,Male,2023-04-06,1
2023-04,Uttar Pradesh,Prayagraj,Mobile,Female,2023-04-122023-04-152023-04-042023-04-132023-04-232023-04-10,6
2023-04,Uttar Pradesh,Prayagraj,Mobile,Male,2023-04-162023-04-15,2
2023-04,Uttar Pradesh,Varanasi,Address,Female,2023-04-01,1
2023-04,Uttar Pradesh,Varanasi,Address,Male,2023-04-262023-04-24,2
2023-04,Uttar Pradesh,Varanasi,DOB,Male,2023-04-11,1
2023-04,Uttar Pradesh,Varanasi,Mobile,Female,2023-04-272023-04-272023-04-182023-04-21,4
2023-04,Uttar Pradesh,Varanasi,Mobile,Male,2023-04-30,1
2023-04,Uttar Pradesh,Varanasi,Name,Female,2023-04-16,1
2023-04,Uttar Pradesh,Varanasi,Name,Male,2023-04-25,1
2023-05,Bihar,Darbhanga,Address,Female,2023-05-292023-05-14,2
2023-05,Bihar,Darbhanga,Biometric,Female,2023-05-29,1
2023-05,Bihar,Darbhanga,Biometric,Male,2023-05-032023-05-28,2
2023-05,Bihar,Darbhanga,Mobile,Female,2023-05-30,1
2023-05,Bihar,Darbhanga,Mobile,Male,2023-05-182023-05-12,2
2023-05,Bihar,Darbhanga,Name,Female,2023-05-132023-05-04,2
2023-05,Bihar,Gaya,Address,Female,2023-05-112023-05-20,2
2023-05,Bihar,Gaya,Address,Male,2023-05-08,1
2023-05,Bihar,Gaya,Biometric,Female,2023-05-04,1
2023-05,Bihar,Gaya,Biometric,Male,2023-05-152023-05-20,2
2023-05,Bihar,Gaya,Mobile,Female,2023-05-032023-05-29,2
2023-05,Bihar,Gaya,Mobile,Male,2023-05-182023-05-202023-05-182023-05-16,4
2023-05,Bihar,Gaya,Name,Female,2023-05-12,1
2023-05,Bihar,Muzaffarpur,Address,Female,2023-05-282023-05-26,2
2023-05,Bihar,Muzaffarpur,Address,Male,2023-05-092023-05-06,2
2023-05,Bihar,Muzaffarpur,Biometric,Female,2023-05-06,1
2023-05,Bihar,Muzaffarpur,Biometric,Male,2023-05-06,1
2023-05,Bihar,Muzaffarpur,Mobile,Female,2023-05-21,1
2023-05,Bihar,Muzaffarpur,Mobile,Male,2023-05-262023-05-182023-05-022023-05-26,4
2023-05,Bihar,Muzaffarpur,Name,Male,2023-05-022023-05-22,2
2023-05,Bihar,Patna,Address,Female,2023-05-282023-05-06,2
2023-05,Bihar,Patna,Address,Male,2023-05-05,1
2023-05,Bihar,Patna,Biometric,Male,2023-05-312023-05-04,2
2023-05,Bihar,Patna,Mobile,Male,2023-05-06,1
2023-05,Bihar,Purnia,Address,Female,2023-05-072023-05-172023-05-06,3
2023-05,Bihar,Purnia,Address,Male,2023-05-262023-05-03,2
2023-05,Bihar,Purnia,Biometric,Female,2023-05-032023-05-262023-05-21,3
2023-05,Bihar,Purnia,Mobile,Female,2023-05-022023-05-292023-05-22,3
2023-05,Bihar,Purnia,Mobile,Male,2023-05-01,1
2023-05,Bihar,Purnia,Name,Male,2023-05-03,1
2023-05,Karnataka,Bangalore Urban,Address,Female,2023-05-122023-05-24,2
2023-05,Karnataka,Bangalore Urban,Address,Male,2023-05-14,1
2023-05,Karnataka,Bangalore Urban,Biometric,Female,2023-05-262023-05-08,2
2023-05,Karnataka,Bangalore Urban,DOB,Female,2023-05-242023-05-222023-05-23,3
2023-05,Karnataka,Bangalore Urban,Mobile,Female,2023-05-152023-05-25,2
2023-05,Karnataka,Belgaum,Address,Female,2023-05-262023-05-132023-05-212023-05-23,4
2023-05,Karnataka,Belgaum,Biometric,Male,2023-05-31,1
2023-05,Karnataka,Belgaum,Mobile,Female,2023-05-162023-05-162023-05-13,3
2023-05,Karnataka,Belgaum,Mobile,Male,2023-05-282023-05-22,2
2023-05,Karnataka,Dakshina Kannada,Address,Female,2023-05-262023-05-30,2
2023-05,Karnataka,Dakshina Kannada,Address,Male,2023-05-022023-05-312023-05-152023-05-17,4
2023-05,Karnataka,Dakshina Kannada,Biometric,Female,2023-05-102023-05-28,2
2023-05,Karnataka,Dakshina Kannada,Biometric,Male,2023-05-212023-05-152023-05-04,3
2023-05,Karnataka,Dakshina Kannada,DOB,Female,2023-05-31,1
2023-05,Karnataka,Dakshina Kannada,Mobile,Female,2023-05-262023-05-07,2
2023-05,Karnataka,Dakshina Kannada,Mobile,Male,2023-05-112023-05-162023-05-22,3
2023-05,Karnataka,Kalaburagi,Address,Female,2023-05-14,1
2023-05,Karnataka,Kalaburagi,Address,Male,2023-05-052023-05-10,2
2023-05,Karnataka,Kalaburagi,Biometric,Female,2023-05-232023-05-05,2
2023-05,Karnataka,Kalaburagi,DOB,Male,2023-05-14,1
2023-05,Karnataka,Kalaburagi,Mobile,Female,2023-05-292023-05-282023-05-062023-05-04,4
2023-05,Karnataka,Kalaburagi,Mobile,Male,2023-05-252023-05-12,2
2023-05,Karnataka,Mysore,Address,Male,2023-05-16,1
2023-05,Karnataka,Mysore,Biometric,Female,2023-05-302023-05-03,2
2023-05,Karnataka,Mysore,Biometric,Male,2023-05-092023-05-262023-05-282023-05-15,4
2023-05,Karnataka,Mysore,Mobile,Female,2023-05-16,1
2023-05,Karnataka,Mysore,Mobile,Male,2023-05-102023-05-012023-05-10,3
2023-05,Kerala,Ernakulam,Address,Female,2023-05-172023-05-21,2
2023-05,Kerala,Ernakulam,Address,Male,2023-05-05,1
2023-05,Kerala,Ernakulam,Biometric,Female,2023-05-082023-05-282023-05-062023-05-22,4
2023-05,Kerala,Ernakulam,Biometric,Male,2023-05-05,1
2023-05,Kerala,Ernakulam,Mobile,Female,2023-05-09,1
2023-05,Kerala,Ernakulam,Mobile,Male,2023-05-032023-05-122023-05-21,3
2023-05,Kerala,Kozhikode,Address,Female,2023-05-03,1
2023-05,Kerala,Kozhikode,Biometric,Female,2023-05-02,1
2023-05,Kerala,Kozhikode,Biometric,Male,2023-05-042023-05-07,2
2023-05,Kerala,Kozhikode,DOB,Female,2023-05-29,1
2023-05,Kerala,Kozhikode,Mobile,Female,2023-05-292023-05-152023-05-18,3
2023-05,Kerala,Kozhikode,Mobile,Male,2023-05-032023-05-15,2
2023-05,Kerala,Malappuram,Address,Female,2023-05-252023-05-22,2
2023-05,Kerala,Malappuram,Address,Male,2023-05-302023-05-25,2
2023-05,Kerala,Malappuram,Biometric,Male,2023-05-12,1
2023-05,Kerala,Malappuram,DOB,Male,2023-05-30,1
2023-05,Kerala,Malappuram,Mobile,Female,2023-05-262023-05-15,2
2023-05,Kerala,Malappuram,Mobile,Male,2023-05-202023-05-04,2
2023-05,Kerala,Malappuram,Name,Male,2023-05-092023-05-13,2
2023-05,Kerala,Thiruvananthapuram,Address,Female,2023-05-20,1
2023-05,Kerala,Thiruvananthapuram,Address,Male,2023-05-182023-05-062023-05-24,3
2023-05,Kerala,Thiruvananthapuram,Biometric,Female,2023-05-012023-05-292023-05-11,3
2023-05,Kerala,Thiruvananthapuram,Biometric,Male,2023-05-23,1
2023-05,Kerala,Thiruvananthapuram,DOB,Female,2023-05-142023-05-22,2
2023-05,Kerala,Thiruvananthapuram,Mobile,Female,2023-05-292023-05-09,2
2023-05,Kerala,Thiruvananthapuram,Mobile,Male,2023-05-242023-05-112023-05-13,3
2023-05,Kerala,Thiruvananthapuram,Name,Male,2023-05-29,1
2023-05,Kerala,Thrissur,Address,Female,2023-05-132023-05-132023-05-302023-05-242023-05-29,5
2023-05,Kerala,Thrissur,Biometric,Female,2023-05-222023-05-13,2
2023-05,Kerala,Thrissur,Mobile,Female,2023-05-012023-05-31,2
2023-05,Kerala,Thrissur,Mobile,Male,2023-05-162023-05-102023-05-06,3
2023-05,Maharashtra,Mumbai,Address,Female,2023-05-31,1
2023-05,Maharashtra,Mumbai,Address,Male,2023-05-102023-05-12,2
2023-05,Maharashtra,Mumbai,Biometric,Male,2023-05-15,1
2023-05,Maharashtra,Mumbai,DOB,Female,2023-05-02,1
2023-05,Maharashtra,Mumbai,Mobile,Female,2023-05-082023-05-212023-05-14,3
2023-05,Maharashtra,Nagpur,Address,Male,2023-05-15,1
2023-05,Maharashtra,Nagpur,Biometric,Male,2023-05-19,1
2023-05,Maharashtra,Nagpur,DOB,Female,2023-05-09,1
2023-05,Maharashtra,Nagpur,DOB,Male,2023-05-11,1
2023-05,Maharashtra,Nagpur,Mobile,Female,2023-05-172023-05-132023-05-152023-05-162023-05-252023-05-122023-05-31,7
2023-05,Maharashtra,Nagpur,Mobile,Male,2023-05-252023-05-30,2
2023-05,Maharashtra,Nashik,Address,Female,2023-05-28,1
2023-05,Maharashtra,Nashik,Biometric,Female,2023-05-13,1
2023-05,Maharashtra,Nashik,Mobile,Female,2023-05-092023-05-21,2
2023-05,Maharashtra,Nashik,Mobile,Male,2023-05-24,1
2023-05,Maharashtra,Pune,Address,Female,2023-05-302023-05-03,2
2023-05,Maharashtra,Pune,Address,Male,2023-05-15,1
2023-05,Maharashtra,Pune,Biometric,Female,2023-05-12,1
2023-05,Maharashtra,Pune,Biometric,Male,2023-05-01,1
2023-05,Maharashtra,Pune,Mobile,Female,2023-05-012023-05-062023-05-012023-05-13,4
2023-05,Maharashtra,Pune,Mobile,Male,2023-05-042023-05-192023-05-15,3
2023-05,Maharashtra,Pune,Name,Male,2023-05-25,1
2023-05,Maharashtra,Thane,Address,Female,2023-05-092023-05-13,2
2023-05,Maharashtra,Thane,Address,Male,2023-05-052023-05-152023-05-112023-05-13,4
2023-05,Maharashtra,Thane,Biometric,Male,2023-05-08,1
2023-05,Maharashtra,Thane,Name,Female,2023-05-16,1
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Address,Female,2023-05-052023-05-092023-05-31,3
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Address,Male,2023-05-092023-05-04,2
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Female,2023-05-15,1
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Male,2023-05-09,1
2023-05,Uttar Pradesh,Gautam Buddha Nagar,DOB,Female,2023-05-11,1
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Female,2023-05-212023-05-252023-05-21,3
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Male,2023-05-032023-05-13,2
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Name,Female,2023-05-21,1
2023-05,Uttar Pradesh,Gautam Buddha Nagar,Name,Male,2023-05-252023-05-18,2
2023-05,Uttar Pradesh,Kanpur,Address,Female,2023-05-162023-05-212023-05-22,3
2023-05,Uttar Pradesh,Kanpur,Address,Male,2023-05-092023-05-25,2
2023-05,Uttar Pradesh,Kanpur,Biometric,Male,2023-05-21,1
2023-05,Uttar Pradesh,Kanpur,Mobile,Female,2023-05-29,1
2023-05,Uttar Pradesh,Kanpur,Mobile,Male,2023-05-27,1
2023-05,Uttar Pradesh,Kanpur,Name,Female,2023-05-27,1
2023-05,Uttar Pradesh,Kanpur,Name,Male,2023-05-09,1
2023-05,Uttar Pradesh,Lucknow,Address,Female,2023-05-03,1
2023-05,Uttar Pradesh,Lucknow,Address,Male,2023-05-092023-05-15,2
2023-05,Uttar Pradesh,Lucknow,DOB,Female,2023-05-27,1
2023-05,Uttar Pradesh,Lucknow,Mobile,Female,2023-05-162023-05-252023-05-292023-05-062023-05-07,5
2023-05,Uttar Pradesh,Lucknow,Mobile,Male,2023-05-112023-05-172023-05-082023-05-102023-05-172023-05-21,6
